티커,시가총액,year,weight
086790,10264209680850,2006,0.027831404161892483
034220,9947276460000,2006,0.026972039745529915
009540,9614000000000,2006,0.02606836063682949
003600,9084463613200,2006,0.024632522744024617
033780,8861294069700,2006,0.024027398535254638
004940,8835223516200,2006,0.023956708230424204
066570,8172601491000,2006,0.022160008634125067
005930,82340329383000,2007,0.19284160620938554
005490,48563067095000,2007,0.11373503034574275
009540,30704000000000,2007,0.07190897487805564
015760,26496746505600,2007,0.06205555884644994
060000,22671952418400,2007,0.05309786532344966
017670,21353945993000,2007,0.0500110853946715
055550,20523138606600,2007,0.04806532889789126
034220,16352177490000,2007,0.0382969098596247
005380,15655015129600,2007,0.03666415091421272
096770,15396433907500,2007,0.03605855194978053
053000,15354592227000,2007,0.03596055845212778
030200,14378094920000,2007,0.03367359517966973
066570,14262274460400,2007,0.033402342882909004
004170,13126908000000,2007,0.03074330698275624
034020,13038959700000,2007,0.030537331471576338
003550,11664862055600,2007,0.02731918552996759
033780,11532776758800,2007,0.027009840874894903
023530,11326915860000,2007,0.02652771326285142
000660,11251101386000,2007,0.026350155253919066
000810,10990962184000,2007,0.02574090749006369
005930,71587477782000,2008,0.24126486510447845
005490,34177239320000,2008,0.11518448881930854
015760,19792363915200,2008,0.06670443152978571
017670,17619035287000,2008,0.05937985669412617
009540,16112000000000,2008,0.05430083063410808
105560,13024654379150,2008,0.04389582618607363
055550,12460477011150,2008,0.04199442972955892
033780,11464260252200,2008,0.03863696960650753
066570,11152346459400,2008,0.03758575448515233
030200,10804660150000,2008,0.0364139784548316
005380,10077648914250,2008,0.03396379759698935
004170,8760702250000,2008,0.029525410198181452
000810,8622220334000,2008,0.02905869699891365
034220,8462341305000,2008,0.02851987102599442
003550,7644280903300,2008,0.025762835318373884
010950,7599338460000,2008,0.02561136982669586
096770,7424984789200,2008,0.025023761264844704
034020,6706515870000,2008,0.02260236981143421
000720,6648802003600,2008,0.02240786193627123
005935,6576026976000,2008,0.022162594778370275
005930,115040782197000,2009,0.2647706732240699
005490,51963353660000,2009,0.11959560660825741
005380,25221656845500,2009,0.05804858881586822
105560,22756114717700,2009,0.05237405117301711
055550,21078171642150,2009,0.04851220227682084
015760,20754715483200,2009,0.04776775580029213
066570,17574709401000,2009,0.04044885258039828
012330,15672361943000,2009,0.036070528584841395
051910,14712184200000,2009,0.03386064351127218
017670,14170872280500,2009,0.0326147938342003
034220,13632778170000,2009,0.03137635006518091
000660,12913075112700,2009,0.02971992649639443
009540,12540000000000,2009,0.028861280137544302
003550,12337834866500,2009,0.028395989503414515
053000,11888726265000,2009,0.027362349219517204
005935,11645047770000,2009,0.026801514027516394
030200,10666417356800,2009,0.02454915944167222
096770,10124979258000,2009,0.0233030193582108
023530,9990920656000,2009,0.02299447845971243
004170,9807460000000,2009,0.022572236881799063
005930,137872179432000,2010,0.2510804223344692
005490,43244670160000,2010,0.07875330681084099
005380,40200457417500,2010,0.07320946015365622
