,year,회사명,거래소코드,회계년도,시가총액(백만원),유동자산(백만원),부채(백만원),당기순이익(백만원),NCAV,NCAV/시총,조건1,조건2,최종조건,pf_ratio
214,2021,케이피엑스홀딩스(주),092230,2020/12,268265.021,652676.0,361946.0,194061.0,290730.0,1.0837417376155052,True,True,True,0.07887389530632377
215,2021,대창단조(주),015230,2020/12,112860.3085,171639.0,50038.0,14830.0,121601.0,1.0774469928017254,True,True,True,0.03318260473797813
216,2021,새론오토모티브(주),075180,2020/12,105216.0,139074.0,30174.0,6155.0,108900.0,1.0350136861313868,True,True,True,0.030935064652167832
217,2022,KISCO홀딩스(주),001940,2021/12,253160.347,1258448.0,267378.0,178383.0,991070.0,3.9147916004397008,True,True,True,0.04904153559892911
218,2022,(주)세원정공,021820,2021/06,61500.0,263447.0,70776.0,24591.0,192671.0,3.1328617886178862,True,True,True,0.011913613151012708
219,2022,(주)SNT홀딩스,036530,2021/12,255971.0102,1327473.0,592194.0,151815.0,735279.0,2.872508880695116,True,True,True,0.04958600964872728
220,2022,(주)신도리코,029530,2021/12,326088.93815,875019.0,73933.0,95437.0,801086.0,2.4566488042949275,True,True,True,0.0631690644218473
221,2022,(주)에스제이엠홀딩스,025530,2021/12,51148.9774,190326.0,66105.0,6149.0,124221.0,2.428611603093359,True,True,True,0.009908441135178728
222,2022,CS홀딩스(주),000590,2021/12,66498.1632,189086.0,41521.0,21066.0,147565.0,2.2190838498227876,True,True,True,0.012881843766141612
223,2022,화성산업(주),002460,2021/12,106575.0,615175.0,390985.0,29679.0,224190.0,2.103589021815623,True,True,True,0.020645419862913485
224,2022,에이치디씨현대산업개발(주),294870,2021/12,659073.3,4955826.0,3681097.0,176281.0,1274729.0,1.9341232606449084,True,True,True,0.1276738916156316
225,2022,삼양통상(주),002170,2021/12,158400.0,350096.0,52591.0,33140.0,297505.0,1.8781881313131312,True,True,True,0.030684818262120533
226,2022,에이치디씨(주),012630,2021/12,327982.04829,6451751.0,5846685.0,230227.0,605066.0,1.8448143828439165,True,True,True,0.06353579258217608
227,2022,삼영전자공업(주),005680,2021/12,186000.0,372337.0,31882.0,17030.0,340455.0,1.8304032258064515,True,True,True,0.036031415383550626
228,2022,(주)대덕,008060,2021/12,210457.8315,726403.0,351055.0,54715.0,375348.0,1.783483167743273,True,True,True,0.040769320147837664
229,2022,일진다이아몬드(주),081000,2021/12,235769.385,525926.0,106685.0,10803.0,419241.0,1.7781825235706492,True,True,True,0.045672605621824035
230,2022,(주)영원무역홀딩스,009970,2021/12,837225.3488,2619646.0,1170498.0,446829.0,1449148.0,1.7308936023939938,True,True,True,0.1621850231841444
231,2022,미창석유공업(주),003650,2021/12,126822.0888,260426.0,45615.0,33138.0,214811.0,1.6937979971198835,True,True,True,0.024567630975066364
232,2022,(주)에이프로젠바이오로직스,003060,2021/12,200483.668646,353474.0,17440.0,9151.0,336034.0,1.6761165748285725,True,True,True,0.038837152379581456
233,2022,(주)한국전자홀딩스,006200,2021/12,46803.136,230494.0,153728.0,29178.0,76766.0,1.6401892386014476,True,True,True,0.009066576529402216
234,2022,현대비앤지스틸(주),004560,2021/12,156065.69385,518755.0,271019.0,69792.0,247736.0,1.5873828122540974,True,True,True,0.03023262280769566
235,2022,(주)에스제이엠,123700,2021/12,65540.5716,155407.0,55542.0,4750.0,99865.0,1.5237126799791292,True,True,True,0.01269634171932764
236,2022,태광산업(주),003240,2021/12,830596.4,2172075.0,951549.0,318368.0,1220526.0,1.469457368223604,True,True,True,0.16090088120689125
237,2023,KISCO홀딩스(주),001940,2022/12,384997.844,1289089.0,239740.0,123925.0,1049349.0,2.725597081525475,True,True,True,0.06796167113213071
238,2023,(주)SNT홀딩스,036530,2022/12,281894.18894,1504308.0,742131.0,115575.0,762177.0,2.7037698182640657,True,True,True,0.04976131804727457
239,2023,(주)에스제이엠홀딩스,025530,2022/12,55629.1798,208121.0,65019.0,3830.0,143102.0,2.572426926201058,True,True,True,0.009819930375812101
240,2023,CS홀딩스(주),000590,2022/12,71462.4358,213280.0,33693.0,18788.0,179587.0,2.5130265710870154,True,True,True,0.012614892877531555
241,2023,전방(주),000950,2022/12,38808.0,183764.0,94123.0,67453.0,89641.0,2.3098587920016493,True,True,True,0.00685057481333773
242,2023,동일산업(주),004890,2022/12,114227.6265,337798.0,82126.0,21845.0,255672.0,2.23826764009668,True,True,True,0.020164010025980457
243,2023,삼성공조(주),006660,2022/12,71023.98436,201632.0,49784.0,40962.0,151848.0,2.137981998170174,True,True,True,0.01253749532053981
244,2023,삼양통상(주),002170,2022/12,145650.0,344026.0,40424.0,15101.0,303602.0,2.0844627531754205,True,True,True,0.02571083852717585
245,2023,삼영전자공업(주),005680,2022/12,171400.0,374315.0,17580.0,18179.0,356735.0,2.0813010501750293,True,True,True,0.030256352375955656
246,2023,(주)신도리코,029530,2022/12,329616.9483,759236.0,84788.0,45017.0,674448.0,2.046156920869715,True,True,True,0.05818556905981305
247,2023,(주)영원무역홀딩스,009970,2022/12,1063576.176,3589463.0,1503556.0,898145.0,2085907.0,1.9612201242085738,True,True,True,0.1877475820287481
248,2023,(주)진도,088790,2022/12,25331.15904,74702.0,25027.0,4572.0,49675.0,1.9610235726505472,True,True,True,0.004471578028037424
249,2023,(주)에스제이엠,123700,2022/12,56723.80423,165732.0,56088.0,4701.0,109644.0,1.9329451098770214,True,True,True,0.010013158744968519
250,2023,(주)한국전자홀딩스,006200,2022/12,42590.85376,203217.0,123768.0,31243.0,79449.0,1.8654005023636324,True,True,True,0.007518342353298458
251,2023,미창석유공업(주),003650,2022/12,124734.4824,266514.0,36181.0,23383.0,230333.0,1.8465864095332152,True,True,True,0.022018730763867202
252,2023,태광산업(주),003240,2022/12,679174.0,1928389.0,702185.0,342230.0,1226204.0,1.8054342480719228,True,True,True,0.11989106107693877
253,2023,(주)대덕,008060,2022/12,216558.0585,803619.0,419083.0,133396.0,384536.0,1.7756716266460246,True,True,True,0.038227870057344335
254,2023,케이피엑스홀딩스(주),092230,2022/12,216724.3398,812718.0,448980.0,37511.0,363738.0,1.6783440214221845,True,True,True,0.03825722283217707
255,2023,(주)유수홀딩스,000700,2022/12,150782.09148,325176.0,79255.0,44119.0,245921.0,1.6309695507348723,True,True,True,0.026616779998847498
256,2023,에스디바이오센서(주),137310,2022/12,1424020.91832,2517266.0,315141.0,908789.0,2202125.0,1.5464133789537127,True,True,True,0.251375021560221
