티커,시가총액,year,weight
000100,1862475182000,2012,0.053514602162048265
001120,1817844000000,2012,0.052232211947222856
005385,1797874711200,2012,0.0516584332703744
005300,1781572320000,2012,0.05119001576457911
008770,1768127851050,2012,0.050803715096472135
114090,1756701028000,2012,0.05047538755932868
012630,1677298005000,2012,0.04819389611859657
011070,1674172582000,2012,0.048104093167099786
073240,1616097254400,2012,0.04643541157500079
005440,1612123953000,2012,0.04632124648665713
004000,1599600000000,2012,0.04596139505412879
053210,1586325747200,2012,0.04557998521605103
004370,1575404278000,2012,0.04526617803896132
002350,1556692264000,2012,0.04472852470830841
120110,1550956372200,2012,0.044563715012754815
071840,1548665907200,2012,0.04449790295553885
000120,2110141820000,2013,0.0595157510425003
071840,2053870944000,2013,0.05792865229149815
000240,2027839771400,2013,0.05719445292483854
010120,1998000000000,2013,0.05635283347112451
005940,1992538630000,2013,0.056198797598184476
000100,1990729461000,2013,0.0561477706715688
005300,1845906876000,2013,0.05206310449771356
002550,1836000000000,2013,0.05178368481130361
001740,1831624834860,2013,0.05166028493515592
011200,1709659612900,2013,0.048220302031061514
111770,1708207091400,2013,0.048179334212141225
073240,1670266537400,2013,0.047109235252499486
012630,1658451960000,2013,0.046776009570440466
003490,1651713579700,2013,0.04658595610552004
011070,1637880246800,2013,0.04619579218897133
005440,1631664849400,2013,0.04602048925872155
000080,1578006247500,2013,0.04450706870959039
037620,1554201695900,2013,0.043835670345141145
000060,1504732680000,2013,0.042440415482782226
037560,1463745748500,2013,0.04128439459924275
010060,1962803233300,2014,0.056036498871998734
000100,1901509093000,2014,0.054286599052439946
027410,1897286160000,2014,0.05416603761445354
005300,1881785763000,2014,0.05372351338977835
004170,1821358485000,2014,0.05199836181164896
005440,1797762468800,2014,0.05132471398351087
010120,1797000000000,2014,0.05130294609494911
192400,1789113200000,2014,0.051077784116506354
007310,1761280000000,2014,0.05028316800117528
006260,1751680000000,2014,0.050009095501168874
204320,1737413440000,2014,0.04960179635890935
064350,1725500000000,2014,0.049261676954276405
000080,1721780150050,2014,0.04915547814433419
006360,1675600000000,2014,0.0478370709386181
011200,1667341305650,2014,0.04760129166702506
006280,1653645127000,2014,0.04721027646669799
010520,1642172400000,2014,0.0468827390739083
073240,1619429869500,2014,0.046233457595720076
071840,1614767500800,2014,0.04610035061180751
057050,1608000000000,2014,0.045907143751073
079550,2094400000000,2015,0.054440728134635366
105630,2068000000000,2015,0.053754500469072736
006280,2056830688000,2015,0.0534641712683265
003490,2046796806400,2015,0.053203355846095444
001440,2038986831330,2015,0.05300034747638376
000150,2037751070400,2015,0.052968225759028174
000670,2029928080000,2015,0.05276487907569822
111770,1954135738800,2015,0.05079477296322843
051915,1941560394500,2015,0.050467896101007395
161890,1936993861800,2015,0.05034919606030905
047050,1935896947000,2015,0.05032068343597097
012450,1912680000000,2015,0.04971719437001259
014820,1902284766000,2015,0.04944698614422482
010060,1884100309000,2015,0.048974308967079584
028670,1835487745000,2015,0.04771069963712754
138040,1814649888600,2015,0.04716905139649492
005250,1803531853500,2015,0.046880055060422324
139130,1749700143900,2015,0.04548078201451121
000240,1716222191850,2015,0.04461057379924268
000080,1711260108400,2015,0.044481592021128266
000670,2005981560000,2016,0.05466538199669349
090435,1995429870000,2016,0.05437783590152366
006260,1970640000000,2016,0.053702282476596676
011210,1941728926200,2016,0.052914421349293195
000240,1911564555150,2016,0.05209240638214751
120110,1903961131400,2016,0.0518852040468596
008770,1897646650350,2016,0.05171312693229772
006360,1828250000000,2016,0.049821985719277935
010060,1826861818600,2016,0.04978415612601303
005300,1824874425000,2016,0.049729997288021625
008560,1820180227110,2016,0.049602074815581286
042670,1809010338080,2016,0.049297682061998034
006280,1793883583000,2016,0.048885460005072136
079550,1784200000000,2016,0.048621570857560886
000060,1770924900000,2016,0.04825980860260561
030000,1760130742500,2016,0.04796565497984251
004170,1737674446500,2016,0.0473536942203075
001740,1722422270180,2016,0.04693805428550485
006650,1699750000000,2016,0.046320207972838874
139130,1690531540000,2016,0.04606899397996386
047040,2418923753160,2017,0.05790683487554516
030000,2415865725000,2017,0.057833628462372964
005385,2375404297200,2017,0.05686501867656116
028050,2371600000000,2017,0.05677394726123022
000150,2255683102500,2017,0.05399900215018687
047050,2251596469250,2017,0.05390117186657602
006260,2218580000000,2017,0.05311078761798792
138040,2179008724500,2017,0.05216348726873146
004370,2177585836000,2017,0.0521294246120197
120110,2101188958400,2017,0.05030055283778077
006360,1996155350450,2017,0.0477861437812746
000670,1952562400000,2017,0.04674256819103605
003410,1919705056950,2017,0.04595599327896621
051915,1899133600000,2017,0.04546353130731586
010120,1893000000000,2017,0.04531669850122652
039490,1889527770000,2017,0.04523357647268087
006120,1883060167000,2017,0.045078747938514664
051600,1874250000000,2017,0.04486784055252182
010620,1872000000000,2017,0.04481397759867725
012450,1827850000000,2017,0.04375706674879392
079440,2345200000000,2018,0.06141943500238544
047040,2315018093660,2018,0.06062898828794842
047050,2282440256500,2018,0.059775793527600936
069960,2209190430400,2018,0.057857422841482486
000150,2170334138000,2018,0.05683979896057873
294870,2137594403000,2018,0.05598236418920408
069620,2102963362500,2018,0.0550753972179203
011070,2063771730400,2018,0.054048990983738415
180640,1917122839200,2018,0.05020834112819079
026960,1909255000000,2018,0.05000228695867279
020150,1814461357250,2018,0.047519696143593915
012450,1722524000000,2018,0.04511190979790593
005385,1712274955500,2018,0.04484349323535079
111770,1690482504200,2018,0.04427276150834968
039490,1672950318000,2018,0.04381360366647666
138040,1654646905200,2018,0.04333424784488727
