티커,시가총액,year,weight
001790,118712193250,2006,0.047771508493513234
003830,192560000000,2007,0.05279096092020474
007340,192188862000,2007,0.05268921220991182
001210,191159188000,2007,0.05240692367701532
002530,188045222400,2007,0.05155321970788122
002460,188007080000,2007,0.05154276284275969
010050,187662512550,2007,0.05144829853663523
007200,186550000000,2007,0.051143299541255675
003200,185760000000,2007,0.050926718428215785
005090,184710604900,2007,0.050639023290523874
012320,184377600000,2007,0.050547728895726736
025610,181300000000,2007,0.04970399467611715
003520,179213352630,2007,0.049131933397742
004560,178683910350,2007,0.048986785045472665
002620,178200000000,2007,0.048854119422416305
006805,175946875000,2007,0.048236417751127685
002300,175673709900,2007,0.04816152863542939
000790,175386468000,2007,0.04808278031845003
000500,174720000000,2007,0.047900065911810195
009190,174331980000,2007,0.04779368894537761
